"year","MHW","baseline_region","latitude","longitude","site","affiliated_mpa","mpa_class","mpa_designation","zone","transect","pisaster_brevispinus","pterygophora_californica","eisenia_arborea","macrocystis_pyrifera","pisaster_giganteus","stephanocystis_osmundacea","strongylocentrotus_purpuratus","mesocentrotus_franciscanus","patiria_miniata","tethya_californiana","kelletia_kelletii","orthasterias_koehleri","pisaster_ochraceus","pycnopodia_helianthoides","loxorhynchus_grandis","neobernaya_spadicea","cancridae","lytechinus_pictus","dermasterias_imbricata","crassadoma_gigantea","henricia_leviuscula","nereocystis_luetkeana","pomaulax_gibberosus","aplysia_californica","cryptochiton_stelleri","mediaster_aequalis","loxorhynchus_crispatus_scyra_acutifrons","stylaster_californicus","haliotis_rufescens","metridium","megathura_crenulata","alaria_marginata","anthopleura_sola","pugettia_producta","megastraea_undosa","anthopleura_xanthogrammica","pugettia_richii","costaria_costata","cucumaria_miniata","cribrinopsis_albopunctata","ceratostoma_foliatum","pugettia_foliata","styela_montereyensis","apostichopus_parvimensis","apostichopus_californicus","laminaria_setchellii","balanus_nubilus","laminaria_farlowii","centrostephanus_coronatus","pleurophycus_gardneri","pachycerianthus_fimbriatus","haliotis_walallensis","haliotis_kamtschatkana","linckia_columbiae","solaster_dawsoni","craniella_arb","aplysia_vaccaria","cryptolithodes_sitchensis","leptasterias_hexactis","whole_urchin_test","macrocystis_stipes","urticina"
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,16,5,12,0,1,94,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,8,3,9,3,0,61,15,0,4,0,6,0,0,0,0,1,1,5,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,3,2,0,0,0,173,14,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,4,1,0,3,0,242,5,8,3,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,1
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,18,11,32,1,0,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,10,8,18,6,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,16,12,66,2,0,73,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,11,8,57,2,0,64,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,11,4,2,0,0,148,5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,207,1
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,8,9,3,1,1,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0
2011,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,1,3,2,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,2,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
2011,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,1,3,2,1,0,38,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2011,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,5,27,4,4,7,131,12,0,1,0,2,2,0,0,0,1,0,0,0,0,0,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0
2011,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,6,51,5,4,14,94,7,0,1,1,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,1,0,6,7,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1
2011,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,8,21,0,0,0,168,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,5,0,0,0,0,0,2,2,57,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2
2011,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,1,30,0,0,0,173,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,7,0,6,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2011,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,6,3,1,2,0,27,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,12,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2011,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,6,0,1,8,1,29,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
2011,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,34,27,41,1,0,55,18,0,0,4,2,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,1,0,0,0,0,0,1,0,17,0,7,1,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
2011,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,14,16,75,0,0,48,12,0,10,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,1,0,0,0,1,0,7,0,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2
2011,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,3,17,8,0,0,54,18,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,9,0,0,0,0,0,11,0,13,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2011,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,6,21,8,3,0,110,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,17,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1
2011,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,8,3,1,0,0,26,18,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
2011,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,8,3,5,5,0,31,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
2011,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,11,7,25,6,0,63,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,1,0,6,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169,5
2011,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,12,16,23,0,1,85,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,323,1
2011,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,4,17,3,2,5,89,12,0,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,0,0,5,0,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
2011,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,11,16,9,5,10,85,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,15,2,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6
2011,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,11,0,8,0,0,64,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,1,0,5,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0
2011,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,6,1,12,0,0,66,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0
2011,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,16,23,36,0,1,247,21,0,2,0,3,0,0,0,0,0,0,0,1,0,0,3,0,7,0,1,0,1,0,8,0,0,0,1,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0
2011,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,11,13,15,0,5,186,21,1,1,0,1,0,0,0,0,0,3,0,0,0,0,5,0,5,0,8,0,0,0,9,0,0,0,3,0,0,1,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1
2011,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,4,10,2,1,1,90,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,165,3
2011,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,8,6,0,0,0,124,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,2,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2
2011,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,13,6,19,4,4,101,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1
2011,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,32,3,86,0,0,67,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2
2011,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,8,13,0,4,7,193,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,9,0,0,0,0,0,4,2,4,0,8,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,187,1
2011,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,6,20,0,4,9,156,6,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,6,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4
2011,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,0,10,0,1,3,220,5,1,2,0,1,0,0,0,0,0,0,2,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,4,3,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5
2011,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,0,5,0,0,0,198,10,0,1,0,2,1,0,0,0,1,0,5,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,18,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4
2011,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,12,1,37,1,0,57,4,0,0,0,1,0,0,1,0,0,0,0,0,9,0,3,0,3,2,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,219,2
2011,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,9,1,2,2,0,27,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1
2011,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,8,6,53,7,1,87,15,0,3,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,1,0,20,0,0,0,0,0,0,0,1,0,23,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,1
2011,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,7,12,50,10,2,69,6,0,1,0,1,0,0,0,0,0,0,1,0,3,0,2,0,0,0,3,0,1,0,18,0,0,0,0,0,0,0,1,0,19,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3
2011,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,5,3,13,0,1,117,5,0,2,0,4,0,0,0,0,0,0,1,0,13,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,5,8,367,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2011,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,0,2,3,3,5,103,19,0,1,0,5,1,0,0,0,0,2,8,0,6,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,14,20,93,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2
2012,"before","CENTRAL",36.512613,-121.948765,"WESTON_UC","Point Lobos SMR","SMR","SMR","INNER","1",0,124,91,1,2,0,0,0,13,12,0,0,1,1,0,0,0,0,1,1,7,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
2012,"before","CENTRAL",36.512613,-121.948765,"WESTON_UC","Point Lobos SMR","SMR","SMR","INNER","2",0,105,45,9,1,16,7,0,73,15,0,0,0,0,0,0,0,0,5,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,16,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0
2012,"before","CENTRAL",36.512613,-121.948765,"WESTON_UC","Point Lobos SMR","SMR","SMR","MID","1",0,40,14,3,8,1,0,0,39,21,0,0,0,2,0,0,0,0,9,0,2,0,0,0,0,1,3,0,1,0,2,0,0,0,0,0,0,0,2,13,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0
2012,"before","CENTRAL",36.512613,-121.948765,"WESTON_UC","Point Lobos SMR","SMR","SMR","MID","2",1,100,9,2,6,1,1,0,37,12,0,1,0,2,0,0,0,0,1,2,10,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,1,19,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
2012,"before","CENTRAL",36.512613,-121.948765,"WESTON_UC","Point Lobos SMR","SMR","SMR","OUTER","1",0,474,13,12,3,0,0,0,53,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,35,0,0,2,0,0,0,0,0,0,0,238,2
2012,"before","CENTRAL",36.512613,-121.948765,"WESTON_UC","Point Lobos SMR","SMR","SMR","OUTER","2",0,150,8,2,5,2,3,0,135,6,0,1,0,1,0,0,24,0,1,1,1,0,0,0,1,4,1,0,11,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,64,0
2012,"before","CENTRAL",36.522225,-121.943542,"BLUEFISH_UC","Point Lobos SMR","SMR","SMR","INNER","1",0,63,23,2,2,3,2,0,63,5,0,0,0,0,0,0,1,0,3,1,3,0,0,0,0,2,4,0,11,0,0,0,0,0,0,0,0,0,1,29,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1
2012,"before","CENTRAL",36.522225,-121.943542,"BLUEFISH_UC","Point Lobos SMR","SMR","SMR","INNER","2",0,16,17,7,3,0,1,0,64,8,0,0,0,0,0,0,1,0,1,1,4,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2,32,0,0,11,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,131,0
2012,"before","CENTRAL",36.522225,-121.943542,"BLUEFISH_UC","Point Lobos SMR","SMR","SMR","MID","1",0,24,3,6,3,4,1,0,83,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7
2012,"before","CENTRAL",36.522225,-121.943542,"BLUEFISH_UC","Point Lobos SMR","SMR","SMR","MID","2",0,38,6,3,11,3,0,0,106,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,0,1,30,18,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
2012,"before","CENTRAL",36.522225,-121.943542,"BLUEFISH_UC","Point Lobos SMR","SMR","SMR","OUTER","1",0,4,7,3,3,7,1,0,148,19,2,2,0,2,0,0,0,0,0,0,0,0,1,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7
2012,"before","CENTRAL",36.522225,-121.943542,"BLUEFISH_UC","Point Lobos SMR","SMR","SMR","OUTER","2",0,16,3,13,1,1,0,0,70,16,4,0,0,1,0,0,0,0,0,0,0,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7
2012,"before","CENTRAL",36.525415,-121.933322,"MONASTERY_DC","Point Lobos SMR","SMR","SMR","INNER","1",0,17,0,4,2,0,1,0,44,0,0,0,2,0,0,0,0,0,2,0,2,6,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
2012,"before","CENTRAL",36.525415,-121.933322,"MONASTERY_DC","Point Lobos SMR","SMR","SMR","INNER","2",0,26,4,5,4,8,0,0,48,6,0,0,1,0,0,0,0,0,1,0,2,2,9,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,227,0
2012,"before","CENTRAL",36.525415,-121.933322,"MONASTERY_DC","Point Lobos SMR","SMR","SMR","MID","1",0,0,0,6,19,0,0,0,97,11,0,5,0,0,0,0,0,0,4,1,2,0,0,0,1,2,3,0,4,0,1,0,0,0,0,0,0,0,0,40,0,1,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,73,1
2012,"before","CENTRAL",36.525415,-121.933322,"MONASTERY_DC","Point Lobos SMR","SMR","SMR","MID","2",0,9,1,5,9,0,2,0,68,15,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,2,40,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121,3
2012,"before","CENTRAL",36.525415,-121.933322,"MONASTERY_DC","Point Lobos SMR","SMR","SMR","OUTER","1",0,12,0,9,12,0,9,0,108,21,0,2,0,0,1,0,1,0,0,1,3,0,5,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,12,34,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0
2012,"before","CENTRAL",36.525415,-121.933322,"MONASTERY_DC","Point Lobos SMR","SMR","SMR","OUTER","2",0,10,0,6,2,4,0,0,64,15,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,88,11
2012,"before","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","INNER","1",0,10,0,0,6,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,10,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
2012,"before","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","INNER","2",0,54,0,1,1,33,5,1,8,0,0,1,2,0,0,0,1,0,1,0,0,11,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,12,0,0,15,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
2012,"before","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","MID","1",0,30,0,17,2,0,4,0,19,3,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,9,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0
2012,"before","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","MID","2",0,113,0,5,0,0,3,0,27,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,12,0,0,10,0,0,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2012,"before","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","OUTER","1",0,112,0,6,4,0,1,0,50,11,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,0,0,8,0,0,0,105,0,0,0,0,0,0,0,0,0,0,7,0
2012,"before","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","OUTER","2",0,17,0,4,4,1,14,0,92,18,0,1,0,0,0,0,0,0,2,4,7,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,17,0,0,18,0,0,0,0,0,0,0,30,2
2012,"before","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","INNER","1",0,7,0,1,9,13,10,0,29,1,0,0,2,1,0,0,1,0,1,0,2,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,22,0,0,31,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
